1416639,23145,21963,80,2,0,
1416644,23145,21963,79,1,0,
1416649,23134,21976,77,1,0,
1416654,23134,21976,74,1,0,
1416659,23122,21985,72,2,0,
1416664,23122,21976,68,2,0,
1416669,23136,21956,65,1,0,
1416674,23146,21926,62,1,0,
1416679,23172,21882,61,1,0,
1416684,23194,21836,61,1,0,
1416689,23221,21795,62,2,0,
1416694,23247,21764,65,2,0,
1416699,23269,21745,67,3,0,
1416704,23290,21732,69,3,0,
1416709,23310,21718,72,3,0,
1416714,23332,21698,73,3,0,
1416719,23350,21673,76,5,0,
1416724,23365,21644,79,4,0,
1416729,23376,21613,81,5,0,
1416734,23383,21582,83,5,0,
1416739,23390,21538,83,5,0,
1416744,23397,21493,83,4,0,
1416749,23407,21439,83,2,0,
1416754,23407,21375,83,1,0,
1416759,23418,21320,83,0,0,
1416764,23418,21264,83,-1,0,
1416769,23428,21214,83,-2,0,
1416774,23435,21174,83,-4,0,
1416779,23444,21132,83,-7,0,
1416784,23451,21096,82,-8,0,
1416789,23459,21063,82,-11,0,
1416794,23470,21029,82,-13,0,
1416799,23484,21002,81,-15,0,
1416804,23503,20973,82,-17,0,
1416809,23524,20942,82,-19,0,
1416814,23548,20915,81,-21,0,
1416819,23569,20884,81,-23,0,
1416824,23593,20857,81,-23,0,
1416829,23616,20833,81,-23,0,
1416834,23639,20809,82,-20,0,
1416839,23664,20791,82,-20,0,
1416844,23685,20772,82,-19,0,
1416849,23703,20747,82,-17,0,
1416854,23723,20726,82,-17,0,
1416859,23738,20700,81,-15,0,
1416864,23756,20672,81,-15,0,
1416869,23774,20650,81,-15,0,
1416874,23789,20618,82,-14,0,
1416879,23804,20588,82,-13,0,
1416884,23816,20558,82,-13,0,
1416889,23827,20527,82,-13,0,
1416894,23840,20502,82,-11,0,
1416899,23851,20481,82,-11,0,
1416904,23865,20460,82,-11,0,
1416909,23881,20443,82,-10,0,
1416914,23895,20428,82,-8,0,
1416919,23910,20413,81,-9,0,
1416924,23926,20403,81,-8,0,
1416929,23940,20403,80,-8,0,
1416934,23957,20395,78,-8,0,
1416939,23974,20395,78,-8,0,
1416944,23989,20395,77,-6,0,
1416949,24002,20406,75,-7,0,
1416954,24012,20414,76,-6,0,
1416959,24022,20424,74,-6,0,
1416964,24033,20437,74,-6,0,
1416969,24046,20449,73,-6,0,
1416974,24059,20460,73,-6,0,
1416979,24070,20467,71,-6,0,
1416984,24079,20474,71,-6,0,
1416989,24087,20474,70,-7,0,
1416994,24094,20481,70,-7,0,
1416999,24104,20481,69,-7,0,
1417004,24113,20481,69,-7,0,
1417009,24121,20481,69,-7,0,
1417014,24121,20490,68,-8,0,
