2324295,12731,16968,42,-31,0,
2324300,12731,17019,42,-31,0,
2324305,12731,17103,42,-31,0,
2324310,12724,17245,42,-29,0,
2324315,12724,17439,42,-28,0,
2324320,12724,17617,43,-27,0,
2324325,12724,17753,43,-25,0,
2324330,12724,17833,43,-24,0,
2324335,12739,17841,43,-21,0,
2324340,12760,17800,43,-18,0,
2324345,12790,17736,43,-17,0,
2324350,12827,17654,43,-13,0,
2324355,12861,17595,47,-10,0,
2324360,12899,17554,49,-6,0,
2324365,12925,17580,53,-4,0,
2324370,12953,17653,59,-2,0,
2324375,12969,17768,63,0,0,
2324380,12969,17926,68,1,0,
2324385,12969,18091,72,2,0,
2324390,12957,18265,76,2,0,
2324395,12937,18432,80,4,0,
2324400,12919,18564,83,2,0,
2324405,12903,18666,83,1,0,
2324410,12881,18735,83,1,0,
2324415,12860,18756,83,0,0,
2324420,12826,18765,83,-1,0,
2324425,12785,18754,83,-1,0,
2324430,12743,18740,83,-2,0,
2324435,12696,18740,83,-4,0,
2324440,12657,18732,83,-5,0,
2324445,12621,18742,83,-7,0,
2324450,12590,18742,82,-8,0,
2324455,12565,18754,82,-10,0,
2324460,12550,18765,82,-11,0,
2324465,12550,18765,79,-12,0,
2324470,12550,18765,75,-13,0,
2324475,12566,18749,72,-15,0,
2324480,12584,18736,67,-15,0,
2324485,12611,18721,63,-15,0,
2324490,12632,18728,59,-15,0,
2324495,12655,18741,54,-16,0,
2324500,12685,18767,50,-15,0,
2324505,12709,18803,45,-15,0,
2324510,12741,18841,45,-16,0,
2324515,12762,18894,44,-16,0,
2324520,12780,18945,44,-16,0,
2324525,12798,19008,44,-16,0,
2324530,12813,19076,43,-17,0,
2324535,12829,19147,45,-17,0,
2324540,12844,19227,48,-17,0,
2324545,12860,19305,50,-18,0,
2324550,12876,19388,53,-18,0,
2324555,12901,19467,55,-18,0,
2324560,12929,19550,58,-17,0,
2324565,12963,19628,61,-16,0,
2324570,12992,19700,64,-14,0,
2324575,13016,19772,68,-13,0,
2324580,13039,19836,69,-13,0,
2324585,13055,19902,72,-11,0,
2324590,13075,19961,75,-10,0,
2324595,13092,20017,78,-9,0,
2324600,13109,20072,81,-8,0,
2324605,13126,20119,83,-7,0,
2324610,13136,20177,83,-7,0,
2324615,13147,20231,83,-5,0,
2324620,13155,20288,83,-5,0,
2324625,13155,20346,83,-4,0,
2324630,13162,20396,83,-4,0,
2324635,13162,20453,83,-4,0,
