3886702,17703,21181,71,-8,0,
3886707,17713,21219,71,-10,0,
3886712,17713,21264,71,-11,0,
3886717,17726,21313,71,-11,0,
3886722,17726,21363,71,-11,0,
3886727,17726,21418,69,-13,0,
3886732,17726,21476,70,-13,0,
3886737,17714,21539,69,-14,0,
3886742,17701,21606,69,-14,0,
3886747,17687,21670,69,-13,0,
3886752,17673,21730,68,-10,0,
3886757,17657,21782,68,-9,0,
3886762,17641,21826,68,-9,0,
3886767,17623,21863,69,-7,0,
3886772,17606,21893,69,-6,0,
3886777,17594,21918,67,-4,0,
3886782,17585,21936,67,-3,0,
3886787,17578,21949,66,-3,0,
3886792,17570,21958,66,-2,0,
3886797,17562,21965,66,-1,0,
3886802,17552,21972,66,0,0,
3886807,17541,21979,66,1,0,
3886812,17533,21988,66,2,0,
3886817,17523,21996,66,3,0,
3886822,17512,22005,65,3,0,
3886827,17502,22016,65,3,0,
3886832,17490,22028,63,2,0,
3886837,17482,22040,63,2,0,
3886842,17482,22050,63,1,0,
3886847,17471,22059,63,1,0,
3886852,17471,22068,62,0,0,
3886857,17471,22075,62,0,0,
3886862,17463,22083,61,0,0,
3886867,17463,22092,61,0,0,
3886872,17463,22099,61,0,0,
3886877,17463,22107,61,0,0,
3886882,17463,22107,61,0,0,
3886887,17463,22115,61,0,0,
3886892,17454,22115,61,0,0,
3886897,17454,22123,61,-1,0,
3886902,17446,22123,61,-1,0,
3886907,17438,22131,61,-1,0,
3886913,17429,22131,61,-1,0,
3886918,17415,22131,61,-2,0,
3886923,17397,22131,61,-2,0,
3886928,17378,22122,61,-2,0,
3886933,17357,22112,61,-2,0,
3886938,17333,22094,61,-2,0,
3886943,17308,22070,61,-2,0,
3886948,17280,22040,61,-2,0,
3886953,17253,22005,61,-2,0,
3886958,17227,21965,61,-2,0,
3886963,17203,21920,61,-2,0,
3886968,17178,21872,61,-2,0,
3886973,17150,21820,61,-2,0,
3886978,17122,21771,61,-1,0,
3886983,17094,21726,62,-1,0,
3886988,17073,21686,62,-1,0,
3886993,17057,21654,63,0,0,
3886998,17047,21630,63,0,0,
3887003,17039,21613,63,0,0,
3887008,17039,21603,63,0,0,
3887013,17039,21603,63,0,0,
3887018,17031,21611,63,0,0,
3887023,17031,21622,63,0,0,
3887028,17039,21639,63,0,0,
3887033,17039,21657,63,1,0,
3887038,17039,21679,63,1,0,
3887043,17039,21706,63,1,0,
3887048,17039,21735,63,1,0,
3887053,17039,21769,63,1,0,
3887058,17039,21804,63,1,0,
3887063,17039,21839,63,1,0,
3887068,17039,21873,63,0,0,
3887073,17039,21906,63,0,0,
3887078,17047,21936,63,0,0,
3887083,17047,21963,63,0,0,
3887088,17055,21988,63,0,0,
3887093,17055,22010,63,0,0,
3887098,17055,22028,63,0,0,
3887103,17066,22045,63,0,0,
3887108,17066,22062,63,0,0,
3887113,17078,22074,65,-1,0,
3887118,17086,22085,65,-1,0,
3887123,17086,22085,66,-1,0,
3887128,17086,22093,66,-2,0,
3887133,17086,22093,66,-2,0,
3887138,17094,22093,66,-2,0,
3887143,17094,22093,66,-2,0,
3887148,17094,22093,66,-3,0,
3887153,17094,22093,66,-3,0,
3887158,17094,22093,66,-3,0,
3887163,17094,22101,65,-3,0,
3887168,17094,22108,65,-4,0,
3887173,17102,22108,63,-4,0,
3887178,17102,22123,63,-4,0,
3887183,17102,22132,63,-4,0,
3887188,17102,22144,63,-4,0,
3887193,17095,22159,63,-4,0,
3887198,17095,22173,63,-4,0,
3887203,17095,22188,63,-4,0,
3887208,17095,22201,63,-4,0,
3887213,17095,22212,63,-5,0,
3887218,17095,22225,63,-5,0,
3887223,17095,22238,63,-5,0,
3887228,17095,22248,63,-5,0,
3887233,17095,22257,63,-5,0,
3887238,17102,22257,63,-5,0,
3887243,17102,22257,63,-5,0,
3887248,17109,22257,63,-5,0,
3887253,17109,22257,63,-5,0,
3887258,17109,22257,63,-6,0,
3887263,17118,22257,63,-6,0,
3887268,17118,22257,63,-6,0,
3887273,17118,22247,63,-6,0,
3887278,17125,22247,63,-6,0,
3887283,17125,22238,63,-6,0,
3887288,17125,22238,63,-6,0,
3887293,17125,22229,63,-6,0,
3887298,17125,22221,62,-6,0,
3887303,17125,22213,62,-6,0,
3887308,17125,22206,60,-6,0,
3887313,17118,22206,60,-6,0,
3887318,17118,22197,60,-6,0,
3887323,17118,22197,60,-6,0,
3887328,17118,22186,60,-6,0,
3887333,17118,22178,60,-6,0,
3887338,17111,22167,60,-6,0,
3887343,17111,22159,60,-6,0,
3887348,17111,22150,60,-6,0,
3887353,17102,22142,60,-5,0,
3887358,17102,22142,60,-5,0,
3887363,17102,22129,60,-5,0,
3887368,17102,22129,60,-5,0,
3887373,17102,22129,60,-5,0,
3887378,17102,22129,60,-5,0,
3887383,17102,22129,60,-5,0,
3887388,17113,22139,60,-4,0,
3887393,17113,22147,60,-4,0,
3887398,17120,22155,60,-4,0,
3887403,17120,22166,60,-4,0,
3887408,17120,22178,60,-4,0,
3887413,17132,22190,60,-4,0,
3887418,17139,22200,60,-4,0,
3887423,17147,22212,60,-4,0,
3887428,17155,22221,60,-4,0,
3887433,17162,22229,60,-4,0,
3887438,17169,22237,60,-4,0,
3887443,17169,22237,60,-4,0,
3887448,17181,22249,60,-4,0,
3887453,17181,22249,60,-4,0,
3887458,17181,22249,60,-4,0,
3887463,17189,22249,60,-4,0,
3887468,17189,22249,60,-5,0,
3887473,17189,22249,60,-5,0,
3887478,17189,22249,60,-5,0,
3887483,17189,22249,59,-5,0,
3887488,17196,22249,59,-5,0,
3887493,17196,22249,58,-6,0,
3887498,17196,22249,58,-6,0,
3887503,17196,22249,58,-6,0,
3887508,17196,22249,58,-6,0,
3887513,17206,22249,58,-6,0,
3887518,17206,22249,58,-6,0,
3887523,17206,22249,58,-6,0,
3887528,17213,22249,58,-6,0,
3887533,17213,22249,58,-6,0,
3887538,17213,22249,58,-6,0,
3887543,17213,22249,58,-6,0,
3887548,17213,22249,58,-6,0,
3887553,17213,22249,58,-6,0,
3887558,17213,22249,58,-6,0,
3887563,17213,22259,58,-6,0,
3887568,17213,22259,58,-6,0,
3887573,17213,22269,58,-6,0,
3887578,17213,22269,58,-6,0,
3887583,17213,22277,58,-6,0,
3887588,17206,22277,58,-6,0,
3887593,17206,22287,58,-6,0,
3887598,17206,22287,58,-6,0,
3887603,17206,22297,58,-6,0,
3887608,17206,22297,58,-6,0,
3887613,17206,22306,58,-6,0,
3887618,17213,22306,58,-6,0,
3887623,17213,22318,58,-6,0,
3887628,17213,22318,58,-6,0,
3887633,17222,22328,58,-6,0,
3887638,17222,22328,58,-6,0,
3887643,17222,22336,56,-5,0,
3887648,17222,22336,56,-5,0,
3887653,17222,22350,55,-5,0,
3887658,17229,22350,55,-5,0,
3887663,17229,22360,55,-6,0,
3887668,17229,22360,55,-6,0,
3887673,17229,22360,55,-6,0,
3887678,17229,22360,55,-6,0,
3887683,17229,22367,55,-6,0,
3887688,17229,22367,55,-6,0,
3887693,17229,22367,55,-6,0,
3887698,17238,22367,55,-6,0,
3887703,17238,22367,55,-6,0,
3887708,17238,22375,55,-6,0,
3887713,17238,22375,53,-6,0,
3887718,17238,22385,53,-6,0,
3887723,17238,22385,52,-8,0,
3887728,17238,22394,52,-8,0,
3887730,17238,22394,52,-8,9,
3887735,17238,22408,52,-8,31,
3887740,17238,22416,52,-8,57,
3887745,17238,22424,52,-8,83,
3887750,17238,22424,52,-8,121,
3887755,17238,22433,52,-8,151,
3887760,17238,22433,52,-8,179,
3887765,17238,22433,52,-8,213,
3887770,17238,22442,52,-8,248,
3887775,17238,22442,51,-9,281,
3887780,17238,22442,51,-9,314,
3887785,17238,22442,51,-9,347,
3887790,17230,22435,51,-9,377,
3887795,17230,22435,51,-9,406,
3887800,17230,22435,51,-9,431,
3887805,17230,22435,51,-9,451,
3887810,17230,22435,51,-9,470,
3887815,17223,22427,51,-9,486,
3887820,17223,22427,51,-9,502,
3887825,17223,22427,51,-9,521,
3887830,17223,22427,53,-10,538,
3887835,17223,22427,53,-10,553,
3887840,17223,22427,53,-10,566,
