43800668,12512,22122,-42,-2,737,
43800673,12505,22122,-41,-3,763,
43800678,12505,22122,-41,-3,792,
43800683,12505,22122,-41,-3,814,
43800688,12505,22122,-41,-5,832,
43800693,12505,22122,-39,-4,850,
43800698,12505,22122,-39,-4,871,
43800703,12505,22122,-38,-4,894,
43800708,12497,22115,-38,-4,915,
43800713,12497,22115,-38,-4,930,
43800718,12497,22115,-38,-4,943,
43800723,12497,22104,-38,-4,958,
43800728,12497,22104,-38,-4,972,
43800733,12497,22090,-38,-4,985,
43800738,12497,22081,-38,-4,995,
43800743,12497,22074,-38,-4,1003,
43800748,12497,22063,-38,-4,1011,
43800753,12497,22050,-38,-4,1018,
43800758,12497,22032,-38,-4,1023,
43800763,12497,22007,-38,-4,1023,
43800768,12497,21980,-38,-4,1023,
43800773,12497,21951,-38,-4,1023,
43800778,12497,21919,-38,-4,1023,
43800783,12490,21881,-38,-4,1023,
43800788,12490,21836,-38,-4,1023,
43800793,12500,21787,-38,-4,1023,
43800798,12500,21734,-38,-2,1023,
43800803,12507,21674,-38,-2,1023,
43800808,12507,21617,-38,-2,1023,
43800813,12514,21560,-38,-1,1023,
43800818,12514,21503,-38,-1,1023,
43800823,12514,21452,-38,-1,1023,
43800828,12514,21394,-38,-1,1023,
43800833,12514,21331,-38,-1,1023,
43800838,12522,21265,-38,-1,1023,
43800843,12522,21200,-38,-1,1023,
43800848,12531,21139,-38,0,1023,
43800853,12531,21075,-38,0,1023,
43800858,12531,21012,-38,0,1023,
43800863,12539,20946,-38,0,1023,
43800868,12539,20885,-38,0,1023,
43800873,12539,20828,-38,0,1023,
43800878,12539,20772,-38,0,1023,
43800883,12539,20711,-38,0,1023,
43800888,12539,20651,-38,0,1023,
43800893,12539,20590,-38,0,1023,
43800898,12539,20529,-38,0,1023,
43800903,12539,20474,-38,0,1023,
43800908,12539,20422,-38,1,1023,
43800913,12539,20373,-38,2,1023,
43800918,12539,20323,-38,2,1023,
43800923,12539,20270,-38,4,1023,
43800928,12547,20210,-38,4,1023,
43800933,12547,20151,-38,4,1023,
43800938,12547,20100,-38,4,1023,
43800943,12554,20058,-38,6,1023,
43800948,12554,20016,-38,6,1023,
43800953,12554,19970,-38,6,1023,
43800958,12563,19918,-38,7,1023,
43800963,12572,19865,-38,7,1023,
43800968,12572,19819,-39,9,1023,
43800973,12580,19776,-39,9,1023,
43800978,12580,19734,-38,10,1023,
43800983,12580,19689,-38,10,1023,
43800988,12580,19643,-38,11,1023,
43800993,12580,19597,-38,11,1023,
43800998,12589,19552,-38,12,1023,
43801003,12589,19509,-38,12,1023,
43801008,12596,19468,-39,14,1023,
43801013,12596,19426,-39,14,1023,
43801018,12603,19387,-39,14,1023,
43801023,12603,19345,-38,15,1023,
43801028,12603,19301,-39,14,1023,
43801033,12603,19261,-39,14,1023,
43801038,12603,19224,-37,14,1023,
43801043,12603,19190,-37,14,1023,
43801048,12603,19151,-35,12,1023,
43801053,12603,19107,-35,12,1023,
43801058,12610,19060,-35,12,1023,
43801063,12617,19013,-35,12,1023,
43801068,12617,18968,-35,11,1023,
43801073,12625,18924,-35,11,1023,
43801078,12625,18876,-35,11,1023,
43801083,12637,18829,-35,11,1023,
43801088,12644,18784,-36,10,1023,
43801093,12644,18737,-36,10,1023,
43801098,12652,18698,-36,10,1023,
43801103,12652,18660,-36,10,1023,
43801108,12652,18619,-36,10,1023,
43801113,12652,18577,-35,11,1023,
43801118,12652,18535,-35,11,1023,
43801123,12652,18495,-35,12,1023,
43801128,12652,18458,-35,12,1023,
43801133,12652,18419,-35,12,1023,
43801138,12642,18372,-36,14,1023,
43801143,12642,18317,-36,14,1023,
43801148,12642,18261,-36,14,1023,
43801153,12642,18214,-35,15,1023,
43801158,12642,18172,-35,15,1023,
43801163,12642,18135,-35,15,1023,
43801168,12642,18094,-35,16,1023,
43801173,12630,18046,-35,16,1023,
43801178,12623,17993,-35,16,1023,
43801183,12623,17942,-35,18,1023,
43801188,12611,17895,-35,18,1023,
43801193,12604,17851,-35,18,1023,
43801198,12604,17806,-35,19,1023,
43801203,12593,17757,-35,19,1023,
43801208,12593,17704,-35,19,1023,
43801213,12585,17643,-36,20,1023,
43801218,12585,17576,-36,20,1023,
43801223,12578,17512,-35,22,1023,
43801228,12578,17455,-35,22,1023,
43801233,12571,17410,-34,23,1023,
43801238,12564,17369,-34,23,1023,
43801243,12552,17319,-34,23,1023,
43801248,12543,17262,-33,24,1023,
43801253,12543,17200,-31,24,1023,
43801258,12536,17141,-31,24,1023,
43801263,12536,17096,-32,23,1023,
43801268,12524,17059,-32,23,1023,
43801273,12512,17024,-32,23,1023,
43801278,12501,16992,-32,23,1023,
43801283,12494,16953,-32,23,1023,
43801288,12487,16912,-32,23,1023,
43801293,12480,16872,-32,23,1023,
43801298,12480,16834,-32,23,1023,
43801303,12468,16800,-32,21,1023,
43801308,12468,16767,-31,22,1023,
43801313,12468,16735,-31,22,1023,
43801318,12457,16700,-29,22,1023,
43801323,12457,16660,-29,22,1023,
43801328,12448,16620,-29,22,1023,
