43836970,15859,21097,-36,-10,0,
43836975,15844,21097,-36,-9,0,
43836980,15818,21107,-34,-9,0,
43836985,15789,21107,-34,-9,0,
43836990,15755,21107,-33,-8,0,
43836995,15733,21107,-33,-7,0,
43837000,15718,21107,-33,-7,0,
43837005,15700,21095,-33,-7,0,
43837010,15687,21086,-32,-6,0,
43837015,15665,21072,-32,-6,0,
43837020,15638,21062,-32,-6,0,
43837025,15608,21053,-32,-6,0,
43837030,15564,21053,-31,-4,0,
43837035,15516,21053,-31,-4,0,
43837040,15459,21064,-30,-5,0,
43837045,15387,21078,-28,-5,0,
43837050,15308,21099,-28,-5,0,
43837055,15228,21122,-28,-5,0,
43837060,15148,21142,-28,-5,0,
43837065,15077,21154,-31,-4,0,
43837070,15014,21154,-34,-5,0,
43837075,14956,21163,-38,-6,0,
43837080,14903,21163,-41,-6,0,
43837085,14848,21181,-45,-7,0,
43837090,14794,21193,-46,-7,0,
43837095,14740,21204,-49,-8,0,
43837100,14689,21215,-50,-8,0,
43837105,14639,21222,-53,-9,0,
43837110,14592,21222,-54,-9,0,
43837115,14551,21236,-57,-10,0,
43837120,14512,21236,-58,-10,0,
43837125,14479,21250,-61,-10,0,
43837130,14444,21265,-64,-10,0,
43837135,14406,21281,-64,-10,0,
43837140,14363,21303,-64,-11,0,
43837145,14317,21327,-62,-12,0,
43837150,14269,21352,-61,-11,0,
43837155,14223,21380,-58,-12,0,
43837160,14177,21408,-56,-14,0,
43837165,14134,21437,-53,-14,0,
43837170,14095,21466,-50,-14,0,
43837175,14061,21495,-47,-14,0,
43837180,14028,21524,-46,-13,0,
43837185,13997,21551,-44,-12,0,
43837190,13964,21577,-43,-9,0,
43837195,13932,21603,-41,-7,0,
43837200,13905,21628,-39,-4,0,
43837205,13881,21654,-38,-2,0,
43837210,13861,21680,-37,0,0,
43837215,13841,21708,-36,0,0,
43837220,13822,21737,-34,2,0,
43837225,13802,21772,-33,4,0,
43837230,13786,21809,-31,6,0,
43837235,13772,21848,-32,8,0,
43837240,13757,21888,-30,10,0,
43837245,13745,21926,-29,11,0,
43837250,13732,21961,-28,14,0,
43837255,13720,21993,-26,14,0,
43837260,13711,22022,-27,15,0,
43837265,13700,22049,-26,14,0,
43837270,13688,22075,-25,13,0,
43837275,13679,22098,-26,12,0,
43837280,13670,22116,-24,10,0,
43837285,13670,22130,-24,9,0,
43837290,13663,22138,-25,8,0,
43837293,13663,22138,-25,6,164,
43837298,13663,22149,-23,5,722,
43837303,13673,22156,-23,4,624,
43837308,13681,22163,-21,3,629,
43837313,13688,22163,-22,2,740,
43837318,13688,22171,-22,1,812,
43837323,13688,22171,-22,1,850,
43837328,13688,22171,-22,0,871,
43837333,13688,22171,-22,0,893,
43837338,13688,22171,-20,0,919,
43837343,13688,22171,-20,0,943,
43837348,13688,22171,-19,0,957,
43837353,13688,22171,-19,0,971,
43837358,13688,22171,-19,0,989,
43837363,13688,22171,-19,0,1011,
43837368,13688,22171,-19,0,1023,
43837373,13688,22162,-19,0,1023,
43837378,13688,22162,-19,0,1023,
43837383,13681,22162,-19,0,1023,
43837388,13681,22154,-19,0,1023,
43837393,13681,22154,-19,0,1023,
43837398,13681,22142,-19,0,1023,
43837403,13681,22135,-19,0,1023,
43837408,13681,22127,-19,0,1023,
43837413,13681,22118,-19,0,1023,
43837418,13681,22106,-19,0,1023,
43837423,13681,22092,-19,0,1023,
43837428,13681,22076,-19,0,1023,
43837433,13681,22061,-19,0,1023,
43837438,13681,22041,-19,0,1023,
43837443,13681,22008,-19,0,1023,
43837448,13681,21969,-19,0,1023,
43837453,13681,21923,-19,0,1023,
43837458,13681,21878,-19,0,1023,
43837463,13681,21844,-19,0,1023,
43837468,13681,21809,-19,0,1023,
43837473,13681,21769,-19,0,1023,
43837478,13688,21718,-19,0,1023,
43837483,13688,21650,-18,1,1023,
43837488,13697,21581,-18,1,1023,
43837493,13697,21517,-18,1,1023,
43837498,13697,21464,-17,2,1023,
43837503,13706,21412,-19,2,1023,
43837508,13706,21356,-19,2,1023,
43837513,13706,21301,-19,2,1023,
43837518,13706,21241,-19,2,1023,
43837523,13706,21184,-19,2,1023,
43837528,13706,21126,-19,2,1023,
43837533,13706,21059,-19,2,1023,
43837538,13706,20991,-19,2,1023,
