9,1,40,,,,,,,
31.36765707,22.52211386,26.3325017,19.77772738,8,143,426,0.042297255,10.4665165,6
31.42857143,33.60544218,7.448979592,27.5170068,15,113.4,29,0.065951888,8.938919882,6
31.60493827,23.42151675,15.66137566,29.31216931,3,166.3333333,72,0.068293391,7.422362622,5
31.78495638,16.22258901,20.01886348,31.97359113,8,419.125,755,0.047804235,8.889792134,3
31.84764992,19.42193409,14.72177202,34.00864398,9,212.3333333,131,0.049140926,9.527955473,6
32.04233822,22.94924224,25.35482319,19.65359634,3,265.3333333,334,0.035496985,9.303785885,8
32.33784414,29.21138591,23.33177788,15.11899207,9,144.8888889,27,0.052603563,9.081241116,7
32.56687001,37.40028156,14.21867668,15.81417175,11,176.1818182,0,0.06603407,9.016976801,7
32.5708061,30.90050835,21.20551924,15.3231663,10,158.5,61,0.036709432,9.101473832,8
32.71100739,34.61688059,8.712563205,23.95954881,10,131.9,231,0.077372692,8.65364219,6
32.80204017,28.62607587,11.60344278,26.96844119,10,252,64,0.014951896,9.002232876,5
32.99957392,38.90072433,20.4303366,7.669365147,14,173.7142857,300,0.030139675,9.189061265,6
33.00399411,25.94071894,22.85053605,18.20475089,10,191.1,606,0.032013188,10.2717035,6
33.10961969,28.76318313,22.33940556,15.78779163,11,185.1818182,347,0.046102194,9.928106683,6
33.32408435,34.21198668,6.354051054,26.10987791,10,219.1,136,0.067460449,9.563756536,4
33.33333333,28.13990461,15.95124536,22.57551669,10,134.3,0,0.030791229,8.20240051,8
33.43982961,11.14660987,37.91267306,17.50088747,5,157,571,0.013733862,11.02078171,5
33.52705411,36.61322645,10.76152305,19.09819639,6,232.8333333,921,0.030019605,10.61131559,4
33.62626002,28.06926854,21.81442233,16.49004911,9,159.4444444,295,0.026118125,8.7792968,7
33.63423604,32.96556336,21.26379137,12.13640923,11,151.9090909,18,0.032772837,8.481092125,7
33.69219476,27.13481771,8.637142158,30.53584536,7,125.2857143,504,0.075959311,10.28569558,6
33.76507369,31.35328272,24.29656096,10.58508263,9,144.1111111,11,0.04459725,9.049637373,8
34.2807171,35.54875383,19.67643201,10.49409707,9,159.5555556,25,0.042723787,10.20986995,8
34.80565371,18.97526502,27.24381625,18.97526502,13,125.8461538,177,0.020292444,9.169111113,8
34.88898958,31.35478024,20.34435886,13.41187132,9,157.4444444,34,0.031643557,8.559880183,7
34.93490391,38.53068816,11.87228766,14.66212027,12,659,293,0.076242612,8.808581503,4
34.99413834,27.66705744,24.15005862,13.1887456,6,211.8333333,163,0.065627497,8.263149053,6
35.03325942,26.96230599,17.96008869,20.0443459,12,147.25,402,0.046011314,9.679973405,6
35.07145616,35.26458092,21.78447277,7.879490151,10,185.2,13,0.056972672,9.222873668,8
35.18960488,21.08194113,21.29408645,22.43436754,7,223.7142857,726,0.045382968,9.810024161,8
35.26119403,27.30099502,13.43283582,24.00497512,7,333.8571429,251,0.090799352,8.421607766,4
35.31700618,34.2870222,17.37239643,13.02357519,4,196.5,272,0.031425628,8.26686827,6
35.51356589,30.32945736,23.54651163,10.61046512,8,118.75,26,0.044601571,7.811145922,7
35.90084108,35.85657371,14.47543161,13.76715361,15,122.8,0,0.053648186,8.422145179,8
36.05839416,38.00486618,11.38686131,14.54987835,10,241.7,249,0.034274484,8.777742107,7
36.13171166,30.94037378,19.54909522,13.37881934,6,194.3333333,439,0.017596621,9.680672599,5
36.14311704,23.71134021,26.56155246,13.5839903,9,133.5555556,21,0.04061607,9.841421846,7
36.14323014,31.40619172,15.47929877,16.97127937,11,106.9090909,53,0.088926326,8.795212647,8
36.26373626,39.27685218,13.75398795,10.70542361,12,113.1666667,61,0.081039561,10.0882394,8
36.31450959,33.99081329,21.53472035,8.159956768,4,221.75,341,0.011596624,8.528588088,8
