9,1,39,,,,,,,
12.46189024,21.2652439,31.05945122,35.21341463,8,179.125,65,0.086997758,8.20743258,6
20.57728119,27.34326505,26.66045934,25.41899441,8,351.5,236,0.017539747,9.323989112,6
20.92220828,37.23337516,18.19322459,23.65119197,9,160.4444444,9,0.066315169,7.611433434,7
21.7953454,39.56409309,14.37015146,24.27041005,9,270.8888889,279,0.021098613,9.527480486,6
21.82021634,31.70458784,23.23759791,23.23759791,7,127.2857143,116,0.104720493,8.410960145,8
22.60869565,31.35549872,12.42966752,33.60613811,9,121,81,0.075038946,8.651559475,6
23.19474836,26.80525164,22.21006565,27.78993435,7,131.2857143,28,0.026801027,8.711120157,7
23.44468281,28.56267239,20.8703647,27.12228011,13,173.0769231,277,0.054595073,9.321037045,6
23.93911439,26.10701107,10.88560886,39.06826568,8,320.75,50,0.021364738,8.782766896,3
24.84491315,9.739454094,47.48759305,17.9280397,15,150.1333333,258,0.068803288,9.56072415,6
25.18661209,19.57620997,11.77462076,43.46255719,4,269,972,0.056473768,9.992665672,7
25.56803995,41.89762797,22.721598,9.812734082,12,252.1666667,272,0.049125175,8.920529934,6
26.95570217,24.97643732,25.18850141,22.8793591,3,183.6666667,294,0.051559937,9.05922967,7
28.01643631,26.22338439,18.47217034,27.28800897,9,136.7777778,604,0.013026386,10.16752598,4
28.40798442,37.09834469,10.46738072,24.02629017,6,221.6666667,682,0.023567364,11.2572374,2
28.7027027,30.75675676,11.2972973,29.24324324,12,98.5,20,0.051950274,9.787637905,7
28.76219825,21.82845403,17.28299949,32.12634823,9,312.2222222,465,0.040822464,10.29886977,5
28.98056597,29.08285032,26.28707808,15.64950563,7,154.4285714,44,0.086467771,8.660538141,6
28.99231426,16.82322801,27.9675491,26.21690863,11,344.8181818,1004,0.073907201,10.74709421,5
29.09670563,29.7130712,19.29861849,21.89160468,5,214.4,140,0.052562326,8.401362047,7
29.11522634,30.4526749,18.79286694,21.63923182,3,212.6666667,141,0.034266526,9.267992965,7
29.15872584,23.68635992,15.08303839,32.07187585,4,316.5,399,0.028855883,8.933947058,3
29.22776149,37.54887586,14.65053763,18.57282502,18,187,158,0.015050493,7.694494339,6
29.24528302,27.65640516,26.51439921,16.58391261,5,207,13,0.035775722,7.697793517,7
29.54856361,9.393524852,37.20930233,23.84860921,9,194.8888889,23,0.05593065,8.486717662,6
29.75912976,45.37684538,8.275058275,16.58896659,16,154.5,13,0.067486941,9.125474987,4
29.8632554,20.99691222,11.29245699,37.84737539,9,278.1111111,73,0.015385923,8.836952707,2
29.95319813,21.39885595,21.26885075,27.37909516,4,292.25,361,0.055705551,8.116332562,8
30.02669039,18.14946619,15.08007117,36.74377224,3,148.6666667,310,0.028831911,10.12948903,4
30.13561583,27.02312139,12.19430858,30.6469542,9,545.2222222,1821,0.020362063,10.38132689,4
30.19500305,27.51371115,15.20414381,27.08714199,6,145.3333333,218,0.031600119,9.200775078,7
30.43206011,33.68816531,14.24546024,21.63431434,10,158,34,0.049123137,8.537136474,6
30.46199702,30.43219076,18.0923994,21.01341282,16,115.75,30,0.066144031,8.359012402,3
30.6606668,30.51748824,18.55185109,20.26999386,5,278,968,0.034761621,10.99674222,5
30.70833333,29.66666667,9.625,30,4,266.75,337,0.034497741,10.86427763,4
30.72416217,27.77126787,15.74876963,25.75580033,4,110.25,393,0.030178481,9.096885682,6
30.76176613,37.11790393,12.61523532,19.50509461,7,107.7142857,28,0.18293826,8.137568866,8
31.11757374,30.0166182,21.49979227,17.36601579,10,211.6,292,0.051593023,8.854223623,6
31.35942327,38.82595263,12.43563337,17.37899073,5,490.4,280,0.086502113,9.40806968,6
