9,1,25,,,,,,,,
28.01643631,26.22338439,18.47217034,27.28800897,9,136.7777778,604,0.013026386,10.16752598,1, 
30.70833333,29.66666667,9.625,30,4,266.75,337,0.034497741,10.86427763,1,
30.02669039,18.14946619,15.08007117,36.74377224,3,148.6666667,310,0.028831911,10.12948903,1,
34.93490391,38.53068816,11.87228766,14.66212027,12,659,293,0.076242612,8.808581503,1,
35.26119403,27.30099502,13.43283582,24.00497512,7,333.8571429,251,0.090799352,8.421607766,1,
35.31700618,34.2870222,17.37239643,13.02357519,4,196.5,272,0.031425628,8.26686827,2,
25.56803995,41.89762797,22.721598,9.812734082,12,252.1666667,272,0.049125175,8.920529934,2,
24.84491315,9.739454094,47.48759305,17.9280397,15,150.1333333,258,0.068803288,9.56072415,2,
39.29188256,25.87795049,17.78929188,17.04087507,3,283.6666667,256,0.066096002,9.364935238,2,
20.57728119,27.34326505,26.66045934,25.41899441,8,351.5,236,0.017539747,9.323989112,2,
32.71100739,34.61688059,8.712563205,23.95954881,10,131.9,231,0.077372692,8.65364219,2,
37.73111162,34.17028076,17.37046336,10.72814426,9,154.8888889,203,0.016722387,8.687012141,2,
41.91474161,36.41343177,9.264110503,12.40771612,8,240.625,189,0.053198819,9.275298713,2,
34.99413834,27.66705744,24.15005862,13.1887456,6,211.8333333,163,0.065627497,8.263149053,2,
29.22776149,37.54887586,14.65053763,18.57282502,18,187,158,0.015050493,7.694494339,2,
32.04233822,22.94924224,25.35482319,19.65359634,3,265.3333333,334,0.035496985,9.303785885,3,
34.80565371,18.97526502,27.24381625,18.97526502,13,125.8461538,177,0.020292444,9.169111113,3,
21.82021634,31.70458784,23.23759791,23.23759791,7,127.2857143,116,0.104720493,8.410960145,3,
37.55153822,34.44338725,19.47351729,8.531557247,9,185.3333333,68,0.048064732,8.710817717,3,
39.75947522,28.35276968,14.03061224,17.85714286,6,102,64,0.0497196,7.91186883,3,
32.5708061,30.90050835,21.20551924,15.3231663,10,158.5,61,0.036709432,9.101473832,3,
36.26373626,39.27685218,13.75398795,10.70542361,12,113.1666667,61,0.081039561,10.0882394,3,
36.14323014,31.40619172,15.47929877,16.97127937,11,106.9090909,53,0.088926326,8.795212647,3,
40.03174603,28.31746032,13.74603175,17.9047619,13,105.8461538,48,0.075810665,8.809732125,3,
30.76176613,37.11790393,12.61523532,19.50509461,7,107.7142857,28,0.18293826,8.137568866,3,
