4,1,25,,,,,,,,
28.01643631,26.22338439,18.47217034,27.28800897,1,,,,,, 
30.70833333,29.66666667,9.625,30,1,,,,,,
30.02669039,18.14946619,15.08007117,36.74377224,1,,,,,,
34.93490391,38.53068816,11.87228766,14.66212027,1,,,,,,
35.26119403,27.30099502,13.43283582,24.00497512,1,,,,,,
35.31700618,34.2870222,17.37239643,13.02357519,2,,,,,,
25.56803995,41.89762797,22.721598,9.812734082,2,,,,,,
24.84491315,9.739454094,47.48759305,17.9280397,2,,,,,,
39.29188256,25.87795049,17.78929188,17.04087507,2,,,,,,
20.57728119,27.34326505,26.66045934,25.41899441,2,,,,,,
32.71100739,34.61688059,8.712563205,23.95954881,2,,,,,,
37.73111162,34.17028076,17.37046336,10.72814426,2,,,,,,
41.91474161,36.41343177,9.264110503,12.40771612,2,,,,,,
34.99413834,27.66705744,24.15005862,13.1887456,2,,,,,,
29.22776149,37.54887586,14.65053763,18.57282502,2,,,,,,
32.04233822,22.94924224,25.35482319,19.65359634,3,,,,,,
34.80565371,18.97526502,27.24381625,18.97526502,3,,,,,,
21.82021634,31.70458784,23.23759791,23.23759791,3,,,,,,
37.55153822,34.44338725,19.47351729,8.531557247,3,,,,,,
39.75947522,28.35276968,14.03061224,17.85714286,3,,,,,,
32.5708061,30.90050835,21.20551924,15.3231663,3,,,,,,
36.26373626,39.27685218,13.75398795,10.70542361,3,,,,,,
36.14323014,31.40619172,15.47929877,16.97127937,3,,,,,,
40.03174603,28.31746032,13.74603175,17.9047619,3,,,,,,
30.76176613,37.11790393,12.61523532,19.50509461,3,,,,,,
