9,1,25,,,,,,,,
33.32408435,34.21198668,6.354051054,26.10987791,10,219.1,136,0.067460449,9.563756536,1, 
38.02008608,29.66284075,10.50932568,21.80774749,6,129,130,0.035058924,7.909752778,1,
46.61162711,41.45166839,4.231166151,7.705538356,3,316.3333333,70,0.015921978,8.986902851,1,
38.08532778,38.03329865,6.191467222,17.68990635,5,93,47,0.066006207,8.493638409,1,
29.75912976,45.37684538,8.275058275,16.58896659,16,154.5,13,0.067486941,9.125474987,1,
40.01418943,33.16779,9.08123448,17.73678609,13,100.9230769,132,0.039204233,9.935962093,2,
31.84764992,19.42193409,14.72177202,34.00864398,9,212.3333333,131,0.049140926,9.527955473,2,
39.63963964,34.48648649,10.45045045,15.42342342,6,143,113,0.029200812,8.203838325,2,
22.60869565,31.35549872,12.42966752,33.60613811,9,121,81,0.075038946,8.651559475,2,
12.46189024,21.2652439,31.05945122,35.21341463,8,179.125,65,0.086997758,8.20743258,2,
38.29329509,36.64395841,10.50555755,14.55718896,6,123,50,0.065073994,8.717571198,2,
28.98056597,29.08285032,26.28707808,15.64950563,7,154.4285714,44,0.086467771,8.660538141,2,
30.43206011,33.68816531,14.24546024,21.63431434,10,158,34,0.049123137,8.537136474,2,
31.42857143,33.60544218,7.448979592,27.5170068,15,113.4,29,0.065951888,8.938919882,2,
29.54856361,9.393524852,37.20930233,23.84860921,9,194.8888889,23,0.05593065,8.486717662,2,
36.26373626,39.27685218,13.75398795,10.70542361,12,113.1666667,61,0.081039561,10.0882394,3,
36.14323014,31.40619172,15.47929877,16.97127937,11,106.9090909,53,0.088926326,8.795212647,3,
40.03174603,28.31746032,13.74603175,17.9047619,13,105.8461538,48,0.075810665,8.809732125,3,
30.76176613,37.11790393,12.61523532,19.50509461,7,107.7142857,28,0.18293826,8.137568866,3,
34.2807171,35.54875383,19.67643201,10.49409707,9,159.5555556,25,0.042723787,10.20986995,3,
35.07145616,35.26458092,21.78447277,7.879490151,10,185.2,13,0.056972672,9.222873668,3,
33.76507369,31.35328272,24.29656096,10.58508263,9,144.1111111,11,0.04459725,9.049637373,3,
36.51599797,28.0345353,21.33062468,14.11884205,9,166.3333333,3,0.027682984,9.295085173,3,
33.33333333,28.13990461,15.95124536,22.57551669,10,134.3,0,0.030791229,8.20240051,3,
35.90084108,35.85657371,14.47543161,13.76715361,15,122.8,0,0.053648186,8.422145179,3,
